"","location_origin","location_dest","Month","DayofMonth","DepDelay","Cancelled","WeatherDelay"
"144574","Houston TX","New Orleans LA",1,4,256,0,0
"144575","Houston TX","New Orleans LA",8,7,135,0,0
"144576","Houston TX","New Orleans LA",3,16,216,0,0
"144577","Houston TX","New Orleans LA",6,24,519,0,0
"144578","Houston TX","New Orleans LA",6,15,134,0,0
"144579","Houston TX","New Orleans LA",2,27,55,0,0
"144580","Houston TX","New Orleans LA",7,31,95,0,0
"144581","Houston TX","New Orleans LA",8,1,337,0,158
"144582","Houston TX","New Orleans LA",12,18,654,0,157
"144583","Houston TX","New Orleans LA",10,20,-8,0,0
"144584","Houston TX","New Orleans LA",2,13,240,1,0
"144585","Houston TX","New Orleans LA",3,30,158,0,0
"144586","Houston TX","New Orleans LA",7,10,199,0,5
"144587","Houston TX","New Orleans LA",8,24,168,0,0
"144588","Houston TX","New Orleans LA",3,21,107,0,0
"144589","Houston TX","New Orleans LA",9,2,0,23,0
"144590","Houston TX","New Orleans LA",9,17,15,5,0
"144591","Houston TX","New Orleans LA",3,24,38,0,0
"144592","Houston TX","New Orleans LA",9,21,52,0,0
"144593","Houston TX","New Orleans LA",5,19,131,0,0
"144594","Houston TX","New Orleans LA",2,24,107,0,0
"144595","Houston TX","New Orleans LA",12,29,89,0,0
"144596","Houston TX","New Orleans LA",5,20,128,0,0
"144597","Houston TX","New Orleans LA",8,23,31,0,0
"144598","Houston TX","New Orleans LA",1,20,35,0,0
"144599","Houston TX","New Orleans LA",10,15,309,0,184
"144600","Houston TX","New Orleans LA",12,15,686,4,5
"144601","Houston TX","New Orleans LA",11,13,236,0,0
"144602","Houston TX","New Orleans LA",5,5,343,0,14
"144603","Houston TX","New Orleans LA",11,6,91,0,0
"144604","Houston TX","New Orleans LA",5,22,443,0,24
"144605","Houston TX","New Orleans LA",4,30,81,0,0
"144606","Houston TX","New Orleans LA",10,14,114,0,0
"144607","Houston TX","New Orleans LA",2,16,386,0,137
"144608","Houston TX","New Orleans LA",9,6,8,0,0
"144609","Houston TX","New Orleans LA",10,13,32,0,0
"144610","Houston TX","New Orleans LA",9,3,0,21,0
"144611","Houston TX","New Orleans LA",7,14,53,0,0
"144612","Houston TX","New Orleans LA",4,9,341,0,0
"144613","Houston TX","New Orleans LA",9,12,171,16,117
"144614","Houston TX","New Orleans LA",6,8,268,0,0
"144615","Houston TX","New Orleans LA",11,26,14,0,0
"144616","Houston TX","New Orleans LA",9,27,-11,0,0
"144617","Houston TX","New Orleans LA",4,3,299,0,0
"144618","Houston TX","New Orleans LA",9,1,0,19,0
"144619","Houston TX","New Orleans LA",7,28,140,0,0
"144620","Houston TX","New Orleans LA",2,21,714,0,0
"144621","Houston TX","New Orleans LA",9,18,-30,6,0
"144622","Houston TX","New Orleans LA",10,8,53,0,0
"144623","Houston TX","New Orleans LA",10,27,228,0,0
"144624","Houston TX","New Orleans LA",3,8,279,0,0
"144625","Houston TX","New Orleans LA",9,8,-1,0,0
"144626","Houston TX","New Orleans LA",5,28,166,0,45
"144627","Houston TX","New Orleans LA",3,7,468,0,0
"144628","Houston TX","New Orleans LA",9,26,23,0,0
"144629","Houston TX","New Orleans LA",3,22,60,0,0
"144630","Houston TX","New Orleans LA",12,8,18,0,0
"144631","Houston TX","New Orleans LA",10,31,151,0,0
"144632","Houston TX","New Orleans LA",11,10,18,0,5
"144633","Houston TX","New Orleans LA",10,10,198,0,0
"144634","Houston TX","New Orleans LA",2,25,857,0,0
"144635","Houston TX","New Orleans LA",6,14,123,0,0
"144636","Houston TX","New Orleans LA",9,7,105,0,0
"144637","Houston TX","New Orleans LA",10,6,71,0,0
"144638","Houston TX","New Orleans LA",8,13,60,0,0
"144639","Houston TX","New Orleans LA",12,1,249,0,0
"144640","Houston TX","New Orleans LA",7,12,51,0,0
"144641","Houston TX","New Orleans LA",3,4,226,1,0
"144642","Houston TX","New Orleans LA",8,14,101,0,0
"144643","Houston TX","New Orleans LA",8,15,700,0,41
"144644","Houston TX","New Orleans LA",2,26,213,0,0
"144645","Houston TX","New Orleans LA",12,3,305,0,0
"144646","Houston TX","New Orleans LA",5,6,203,0,0
"144647","Houston TX","New Orleans LA",11,11,452,1,48
"144648","Houston TX","New Orleans LA",2,6,378,0,0
"144649","Houston TX","New Orleans LA",5,3,63,0,34
"144650","Houston TX","New Orleans LA",7,9,340,0,0
"144651","Houston TX","New Orleans LA",9,23,-22,0,0
"144652","Houston TX","New Orleans LA",2,22,629,0,0
"144653","Houston TX","New Orleans LA",2,8,281,0,0
"144654","Houston TX","New Orleans LA",2,23,62,0,0
"144655","Houston TX","New Orleans LA",6,28,157,0,0
"144656","Houston TX","New Orleans LA",12,14,41,0,0
"144657","Houston TX","New Orleans LA",10,4,-28,0,0
"144658","Houston TX","New Orleans LA",4,15,12,0,0
"144659","Houston TX","New Orleans LA",6,12,100,0,0
"144660","Houston TX","New Orleans LA",5,2,686,0,0
"144661","Houston TX","New Orleans LA",6,3,106,0,0
"144662","Houston TX","New Orleans LA",1,11,19,0,0
"144663","Houston TX","New Orleans LA",2,5,654,0,0
"144664","Houston TX","New Orleans LA",5,17,187,0,46
"144665","Houston TX","New Orleans LA",8,25,105,0,0
"144666","Houston TX","New Orleans LA",4,8,182,0,0
"144667","Houston TX","New Orleans LA",7,18,250,0,0
"144668","Houston TX","New Orleans LA",7,13,128,0,0
"144669","Houston TX","New Orleans LA",1,29,54,0,0
"144670","Houston TX","New Orleans LA",3,17,326,0,0
"144671","Houston TX","New Orleans LA",10,2,-11,0,0
"144672","Houston TX","New Orleans LA",6,17,458,0,107
"144673","Houston TX","New Orleans LA",5,1,295,0,0
"144674","Houston TX","New Orleans LA",12,20,264,0,0
"144675","Houston TX","New Orleans LA",6,23,226,0,0
"144676","Houston TX","New Orleans LA",11,17,53,0,0
"144677","Houston TX","New Orleans LA",4,28,26,0,0
"144678","Houston TX","New Orleans LA",8,28,133,0,0
"144679","Houston TX","New Orleans LA",6,18,63,0,5
"144680","Houston TX","New Orleans LA",7,15,170,0,0
"144681","Houston TX","New Orleans LA",8,5,324,3,17
"144682","Houston TX","New Orleans LA",9,10,-38,0,0
"144683","Houston TX","New Orleans LA",2,1,417,0,0
"144684","Houston TX","New Orleans LA",5,27,375,0,48
"144685","Houston TX","New Orleans LA",5,13,69,0,0
"144686","Houston TX","New Orleans LA",11,14,46,0,0
"144687","Houston TX","New Orleans LA",10,1,-14,0,0
"144688","Houston TX","New Orleans LA",4,1,49,0,0
"144689","Houston TX","New Orleans LA",4,29,7,0,0
"144690","Houston TX","New Orleans LA",4,26,50,0,0
"144691","Houston TX","New Orleans LA",4,21,45,0,0
"144692","Houston TX","New Orleans LA",9,25,20,0,0
"144693","Houston TX","New Orleans LA",10,22,1020,0,228
"144694","Houston TX","New Orleans LA",7,2,201,0,0
"144695","Houston TX","New Orleans LA",1,2,196,0,0
"144696","Houston TX","New Orleans LA",2,4,216,0,0
"144697","Houston TX","New Orleans LA",5,18,226,0,0
"144698","Houston TX","New Orleans LA",4,14,100,0,0
"144699","Houston TX","New Orleans LA",3,19,564,1,0
"144700","Houston TX","New Orleans LA",7,1,-2,0,0
"144701","Houston TX","New Orleans LA",5,31,379,0,0
"144702","Houston TX","New Orleans LA",6,11,101,0,0
"144703","Houston TX","New Orleans LA",6,13,252,0,0
"144704","Houston TX","New Orleans LA",4,7,87,0,0
"144705","Houston TX","New Orleans LA",4,16,-3,0,0
"144706","Houston TX","New Orleans LA",3,3,851,1,23
"144707","Houston TX","New Orleans LA",6,6,119,0,0
"144708","Houston TX","New Orleans LA",12,17,993,2,141
"144709","Houston TX","New Orleans LA",9,15,412,14,0
"144710","Houston TX","New Orleans LA",12,31,108,0,0
"144711","Houston TX","New Orleans LA",7,20,163,0,0
"144712","Houston TX","New Orleans LA",4,25,189,0,0
"144713","Houston TX","New Orleans LA",6,7,66,0,0
"144714","Houston TX","New Orleans LA",7,6,98,1,0
"144715","Houston TX","New Orleans LA",6,22,177,0,0
"144716","Houston TX","New Orleans LA",8,9,50,0,0
"144717","Houston TX","New Orleans LA",10,3,84,0,0
"144718","Houston TX","New Orleans LA",2,15,501,0,66
"144719","Houston TX","New Orleans LA",2,12,949,0,483
"144720","Houston TX","New Orleans LA",12,5,153,0,0
"144721","Houston TX","New Orleans LA",3,10,643,1,53
"144722","Houston TX","New Orleans LA",7,3,143,0,0
"144723","Houston TX","New Orleans LA",7,26,120,0,0
"144724","Houston TX","New Orleans LA",12,6,50,0,0
"144725","Houston TX","New Orleans LA",4,10,839,0,2
"144726","Houston TX","New Orleans LA",12,19,503,0,0
"144727","Houston TX","New Orleans LA",10,12,80,0,0
"144728","Houston TX","New Orleans LA",7,27,267,0,0
"144729","Houston TX","New Orleans LA",12,28,255,0,0
"144730","Houston TX","New Orleans LA",6,27,273,0,35
"144731","Houston TX","New Orleans LA",6,26,699,1,203
"144732","Houston TX","New Orleans LA",1,22,156,0,0
"144733","Houston TX","New Orleans LA",3,29,84,0,0
"144734","Houston TX","New Orleans LA",11,20,82,0,0
"144735","Houston TX","New Orleans LA",12,13,-2,0,0
"144736","Houston TX","New Orleans LA",12,4,301,0,0
"144737","Houston TX","New Orleans LA",7,25,154,0,0
"144738","Houston TX","New Orleans LA",9,9,-19,0,0
"144739","Houston TX","New Orleans LA",10,26,208,0,0
"144740","Houston TX","New Orleans LA",10,9,33,0,0
"144741","Houston TX","New Orleans LA",3,6,753,1,40
"144742","Houston TX","New Orleans LA",11,24,9,0,0
"144743","Houston TX","New Orleans LA",6,9,323,0,0
"144744","Houston TX","New Orleans LA",10,23,361,0,1
"144745","Houston TX","New Orleans LA",11,12,107,0,0
"144746","Houston TX","New Orleans LA",12,23,662,0,16
"144747","Houston TX","New Orleans LA",7,4,140,0,0
"144748","Houston TX","New Orleans LA",1,24,159,0,0
"144749","Houston TX","New Orleans LA",11,1,33,0,0
"144750","Houston TX","New Orleans LA",4,19,323,1,0
"144751","Houston TX","New Orleans LA",5,25,-18,0,0
"144752","Houston TX","New Orleans LA",1,6,189,0,0
"144753","Houston TX","New Orleans LA",7,17,122,0,0
"144754","Houston TX","New Orleans LA",8,16,420,0,55
"144755","Houston TX","New Orleans LA",3,12,402,2,0
"144756","Houston TX","New Orleans LA",11,15,30,0,0
"144757","Houston TX","New Orleans LA",3,11,76,0,0
"144758","Houston TX","New Orleans LA",11,2,4,0,0
"144759","Houston TX","New Orleans LA",11,29,133,0,0
"144760","Houston TX","New Orleans LA",7,16,236,0,0
"144761","Houston TX","New Orleans LA",5,14,187,0,0
"144762","Houston TX","New Orleans LA",4,27,34,0,0
"144763","Houston TX","New Orleans LA",6,29,463,0,71
"144764","Houston TX","New Orleans LA",6,5,186,0,0
"144765","Houston TX","New Orleans LA",1,7,76,0,0
"144766","Houston TX","New Orleans LA",5,15,434,0,0
"144767","Houston TX","New Orleans LA",4,11,280,0,0
"144768","Houston TX","New Orleans LA",9,5,-6,1,0
"144769","Houston TX","New Orleans LA",12,10,417,4,119
"144770","Houston TX","New Orleans LA",7,21,193,0,0
"144771","Houston TX","New Orleans LA",11,3,-31,0,0
"144772","Houston TX","New Orleans LA",11,18,18,1,0
"144773","Houston TX","New Orleans LA",12,21,693,2,108
"144774","Houston TX","New Orleans LA",12,7,200,0,0
"144775","Houston TX","New Orleans LA",5,12,165,0,0
"144776","Houston TX","New Orleans LA",5,29,30,0,0
"144777","Houston TX","New Orleans LA",5,10,-10,0,0
"144778","Houston TX","New Orleans LA",9,13,0,13,0
"144779","Houston TX","New Orleans LA",12,2,109,1,0
"144780","Houston TX","New Orleans LA",3,13,323,0,0
"144781","Houston TX","New Orleans LA",1,21,396,0,3
"144782","Houston TX","New Orleans LA",5,24,10,0,0
"144783","Houston TX","New Orleans LA",6,30,94,0,0
"144784","Houston TX","New Orleans LA",10,19,60,0,0
"144785","Houston TX","New Orleans LA",3,5,74,0,0
"144786","Houston TX","New Orleans LA",8,19,97,0,0
"144787","Houston TX","New Orleans LA",8,17,30,0,0
"144788","Houston TX","New Orleans LA",3,9,489,0,0
"144789","Houston TX","New Orleans LA",4,20,61,0,0
"144790","Houston TX","New Orleans LA",7,11,271,0,0
"144791","Houston TX","New Orleans LA",5,30,67,0,0
"144792","Houston TX","New Orleans LA",2,18,237,0,0
"144793","Houston TX","New Orleans LA",6,21,267,0,103
"144794","Houston TX","New Orleans LA",2,29,266,0,0
"144795","Houston TX","New Orleans LA",8,20,470,1,4
"144796","Houston TX","New Orleans LA",1,14,10,0,0
"144797","Houston TX","New Orleans LA",3,1,119,0,0
"144798","Houston TX","New Orleans LA",10,16,189,0,10
"144799","Houston TX","New Orleans LA",9,16,-40,5,0
"144800","Houston TX","New Orleans LA",7,30,5,0,0
"144801","Houston TX","New Orleans LA",3,23,203,0,0
"144802","Houston TX","New Orleans LA",7,7,169,0,0
"144803","Houston TX","New Orleans LA",4,4,670,1,141
"144804","Houston TX","New Orleans LA",1,1,102,0,0
"144805","Houston TX","New Orleans LA",8,10,354,0,0
"144806","Houston TX","New Orleans LA",3,31,166,0,0
"144807","Houston TX","New Orleans LA",6,10,351,0,1
"144808","Houston TX","New Orleans LA",11,8,44,0,0
"144809","Houston TX","New Orleans LA",1,25,152,0,0
"144810","Houston TX","New Orleans LA",4,13,418,0,0
"144811","Houston TX","New Orleans LA",9,20,31,0,0
"144812","Houston TX","New Orleans LA",4,6,308,0,0
"144813","Houston TX","New Orleans LA",9,4,147,6,0
"144814","Houston TX","New Orleans LA",7,29,176,0,0
"144815","Houston TX","New Orleans LA",11,21,112,0,0
"144816","Houston TX","New Orleans LA",11,23,1,0,0
"144817","Houston TX","New Orleans LA",4,24,118,0,0
"144818","Houston TX","New Orleans LA",1,8,39,0,0
"144819","Houston TX","New Orleans LA",8,3,361,0,36
"144820","Houston TX","New Orleans LA",9,24,-26,0,0
"144821","Houston TX","New Orleans LA",7,24,588,2,67
"144822","Houston TX","New Orleans LA",8,18,114,0,0
"144823","Houston TX","New Orleans LA",10,7,288,0,0
"144824","Houston TX","New Orleans LA",7,8,327,0,0
"144825","Houston TX","New Orleans LA",11,7,242,0,0
"144826","Houston TX","New Orleans LA",3,27,210,0,0
"144827","Houston TX","New Orleans LA",4,18,252,0,26
"144828","Houston TX","New Orleans LA",5,11,17,0,0
"144829","Houston TX","New Orleans LA",2,20,574,0,46
"144830","Houston TX","New Orleans LA",4,23,115,0,0
"144831","Houston TX","New Orleans LA",5,4,88,0,0
"144832","Houston TX","New Orleans LA",10,18,-1,0,0
"144833","Houston TX","New Orleans LA",12,9,115,1,16
"144834","Houston TX","New Orleans LA",8,29,155,0,0
"144835","Houston TX","New Orleans LA",3,25,118,1,0
"144836","Houston TX","New Orleans LA",3,28,129,0,0
"144837","Houston TX","New Orleans LA",10,21,77,0,0
"144838","Houston TX","New Orleans LA",10,24,150,0,0
"144839","Houston TX","New Orleans LA",9,11,192,0,0
"144840","Houston TX","New Orleans LA",1,28,0,0,0
"144841","Houston TX","New Orleans LA",5,21,147,0,19
"144842","Houston TX","New Orleans LA",12,30,277,0,0
"144843","Houston TX","New Orleans LA",12,27,311,0,1
"144844","Houston TX","New Orleans LA",12,16,182,1,4
"144845","Houston TX","New Orleans LA",1,23,102,0,0
"144846","Houston TX","New Orleans LA",2,14,254,1,0
"144847","Houston TX","New Orleans LA",1,30,43,0,0
"144848","Houston TX","New Orleans LA",10,5,26,0,0
"144849","Houston TX","New Orleans LA",8,6,217,0,4
"144850","Houston TX","New Orleans LA",5,7,117,0,0
"144851","Houston TX","New Orleans LA",8,2,64,0,0
"144852","Houston TX","New Orleans LA",12,26,240,0,0
"144853","Houston TX","New Orleans LA",8,12,217,0,0
"144854","Houston TX","New Orleans LA",8,26,0,0,0
"144855","Houston TX","New Orleans LA",11,25,12,0,0
"144856","Houston TX","New Orleans LA",9,22,171,0,0
"144857","Houston TX","New Orleans LA",10,25,29,0,0
"144858","Houston TX","New Orleans LA",8,30,-4,0,0
"144859","Houston TX","New Orleans LA",6,19,763,1,129
"144860","Houston TX","New Orleans LA",11,22,1,0,0
"144861","Houston TX","New Orleans LA",4,22,50,0,0
"144862","Houston TX","New Orleans LA",12,25,205,0,0
"144863","Houston TX","New Orleans LA",2,10,265,0,0
"144864","Houston TX","New Orleans LA",11,9,60,0,0
"144865","Houston TX","New Orleans LA",4,12,135,0,0
"144866","Houston TX","New Orleans LA",8,31,-28,6,0
"144867","Houston TX","New Orleans LA",11,5,68,0,48
"144868","Houston TX","New Orleans LA",1,16,135,1,0
"144869","Houston TX","New Orleans LA",1,12,4,0,0
"144870","Houston TX","New Orleans LA",12,24,209,0,2
"144871","Houston TX","New Orleans LA",6,2,36,0,0
"144872","Houston TX","New Orleans LA",6,1,58,0,0
"144873","Houston TX","New Orleans LA",11,28,-3,0,0
"144874","Houston TX","New Orleans LA",11,16,55,0,0
"144875","Houston TX","New Orleans LA",3,18,1355,5,109
"144876","Houston TX","New Orleans LA",2,28,58,0,0
"144877","Houston TX","New Orleans LA",2,11,107,0,0
"144878","Houston TX","New Orleans LA",1,9,201,1,0
"144879","Houston TX","New Orleans LA",1,19,47,0,0
"144880","Houston TX","New Orleans LA",9,28,26,0,0
"144881","Houston TX","New Orleans LA",9,30,-42,0,0
"144882","Houston TX","New Orleans LA",8,22,2,0,0
"144883","Houston TX","New Orleans LA",5,23,170,0,0
"144884","Houston TX","New Orleans LA",12,11,546,5,120
"144885","Houston TX","New Orleans LA",5,8,109,0,0
"144886","Houston TX","New Orleans LA",10,30,149,0,0
"144887","Houston TX","New Orleans LA",3,14,273,0,0
"144888","Houston TX","New Orleans LA",10,11,12,0,0
"144889","Houston TX","New Orleans LA",8,8,208,0,0
"144890","Houston TX","New Orleans LA",1,3,223,0,0
"144891","Houston TX","New Orleans LA",10,28,38,0,0
"144892","Houston TX","New Orleans LA",1,26,-8,0,0
"144893","Houston TX","New Orleans LA",8,4,191,0,5
"144894","Houston TX","New Orleans LA",8,11,210,0,0
"144895","Houston TX","New Orleans LA",1,18,357,0,4
"144896","Houston TX","New Orleans LA",6,25,288,0,0
"144897","Houston TX","New Orleans LA",5,9,128,0,0
"189696","Los Angeles CA","Chicago IL",2,3,1170,0,0
"189697","Los Angeles CA","Chicago IL",4,23,92,0,0
"189698","Los Angeles CA","Chicago IL",7,11,320,0,0
"189699","Los Angeles CA","Chicago IL",8,28,489,0,0
"189700","Los Angeles CA","Chicago IL",1,4,733,2,13
"189701","Los Angeles CA","Chicago IL",7,22,96,0,0
"189702","Los Angeles CA","Chicago IL",1,9,246,0,0
"189703","Los Angeles CA","Chicago IL",9,8,216,0,0
"189704","Los Angeles CA","Chicago IL",12,3,91,0,16
"189705","Los Angeles CA","Chicago IL",6,22,608,0,0
"189706","Los Angeles CA","Chicago IL",7,2,543,1,0
"189707","Los Angeles CA","Chicago IL",11,9,342,0,0
"189708","Los Angeles CA","Chicago IL",11,4,9,1,0
"189709","Los Angeles CA","Chicago IL",5,29,183,0,0
"189710","Los Angeles CA","Chicago IL",4,5,123,1,0
"189711","Los Angeles CA","Chicago IL",8,21,78,0,0
"189712","Los Angeles CA","Chicago IL",7,5,263,1,0
"189713","Los Angeles CA","Chicago IL",3,26,365,2,0
"189714","Los Angeles CA","Chicago IL",9,23,-6,0,0
"189715","Los Angeles CA","Chicago IL",5,16,183,0,0
"189716","Los Angeles CA","Chicago IL",12,24,993,0,0
"189717","Los Angeles CA","Chicago IL",5,8,163,0,0
"189718","Los Angeles CA","Chicago IL",4,18,143,0,0
"189719","Los Angeles CA","Chicago IL",6,29,641,1,0
"189720","Los Angeles CA","Chicago IL",7,21,370,0,0
"189721","Los Angeles CA","Chicago IL",7,20,625,0,0
"189722","Los Angeles CA","Chicago IL",9,12,1049,0,0
"189723","Los Angeles CA","Chicago IL",9,1,341,0,0
"189724","Los Angeles CA","Chicago IL",10,27,461,0,0
"189725","Los Angeles CA","Chicago IL",11,21,194,0,0
"189726","Los Angeles CA","Chicago IL",5,3,283,1,0
"189727","Los Angeles CA","Chicago IL",5,10,288,3,0
"189728","Los Angeles CA","Chicago IL",12,9,153,1,0
"189729","Los Angeles CA","Chicago IL",10,21,80,1,0
"189730","Los Angeles CA","Chicago IL",1,28,1309,5,0
"189731","Los Angeles CA","Chicago IL",1,6,1440,1,0
"189732","Los Angeles CA","Chicago IL",8,2,254,1,0
"189733","Los Angeles CA","Chicago IL",8,27,43,0,0
"189734","Los Angeles CA","Chicago IL",7,23,357,2,0
"189735","Los Angeles CA","Chicago IL",9,24,153,0,0
"189736","Los Angeles CA","Chicago IL",11,25,-3,0,0
"189737","Los Angeles CA","Chicago IL",3,13,207,1,0
"189738","Los Angeles CA","Chicago IL",3,15,402,0,0
"189739","Los Angeles CA","Chicago IL",9,20,26,0,0
"189740","Los Angeles CA","Chicago IL",7,1,153,0,0
"189741","Los Angeles CA","Chicago IL",9,14,960,0,0
"189742","Los Angeles CA","Chicago IL",10,5,140,0,0
"189743","Los Angeles CA","Chicago IL",12,20,1094,1,0
"189744","Los Angeles CA","Chicago IL",10,20,260,1,0
"189745","Los Angeles CA","Chicago IL",9,3,105,0,0
"189746","Los Angeles CA","Chicago IL",9,11,248,0,0
"189747","Los Angeles CA","Chicago IL",3,25,1022,0,0
"189748","Los Angeles CA","Chicago IL",1,22,1092,1,0
"189749","Los Angeles CA","Chicago IL",7,13,515,0,0
"189750","Los Angeles CA","Chicago IL",10,7,125,0,0
"189751","Los Angeles CA","Chicago IL",5,5,357,0,0
"189752","Los Angeles CA","Chicago IL",10,15,587,0,0
"189753","Los Angeles CA","Chicago IL",3,1,15,0,0
"189754","Los Angeles CA","Chicago IL",2,4,754,8,0
"189755","Los Angeles CA","Chicago IL",3,27,1133,1,0
"189756","Los Angeles CA","Chicago IL",2,14,315,0,0
"189757","Los Angeles CA","Chicago IL",11,15,66,0,0
"189758","Los Angeles CA","Chicago IL",10,14,59,0,0
"189759","Los Angeles CA","Chicago IL",2,27,27,0,0
"189760","Los Angeles CA","Chicago IL",4,17,186,0,0
"189761","Los Angeles CA","Chicago IL",12,2,91,0,0
"189762","Los Angeles CA","Chicago IL",7,8,137,0,0
"189763","Los Angeles CA","Chicago IL",3,22,326,1,0
"189764","Los Angeles CA","Chicago IL",11,19,90,1,0
"189765","Los Angeles CA","Chicago IL",2,19,493,0,0
"189766","Los Angeles CA","Chicago IL",10,24,58,0,0
"189767","Los Angeles CA","Chicago IL",2,22,445,0,0
"189768","Los Angeles CA","Chicago IL",12,13,77,0,0
"189769","Los Angeles CA","Chicago IL",10,6,18,0,0
"189770","Los Angeles CA","Chicago IL",12,28,373,0,0
"189771","Los Angeles CA","Chicago IL",5,12,311,0,0
"189772","Los Angeles CA","Chicago IL",3,19,418,1,0
"189773","Los Angeles CA","Chicago IL",1,25,497,1,11
"189774","Los Angeles CA","Chicago IL",12,6,-31,0,0
"189775","Los Angeles CA","Chicago IL",2,10,502,0,0
"189776","Los Angeles CA","Chicago IL",7,24,823,2,0
"189777","Los Angeles CA","Chicago IL",5,13,185,1,0
"189778","Los Angeles CA","Chicago IL",12,10,-26,1,0
"189779","Los Angeles CA","Chicago IL",2,8,752,0,0
"189780","Los Angeles CA","Chicago IL",11,10,-16,0,0
"189781","Los Angeles CA","Chicago IL",9,18,77,1,0
"189782","Los Angeles CA","Chicago IL",7,4,292,0,0
